scheme_code,scheme_name,fund_house,category
141842,ICICI Prudential BSE Sensex Index Fund - Direct Plan - IDCW Option,ICICI Prudential BSE Sensex,Index
141840,ICICI Prudential BSE Sensex Index Fund - IDCW Option,ICICI Prudential BSE Sensex,Index
153235,ICICI Prudential CRISIL-IBX AAA Bond Financial Services Index -Dec 2026 Fund - Annual IDCW,ICICI Prudential CRISIL-IBX AAA,Index
153234,ICICI Prudential CRISIL-IBX AAA Bond Financial Services Index -Dec 2026 Fund - Growth,ICICI Prudential CRISIL-IBX AAA,Index
153237,ICICI Prudential CRISIL-IBX AAA Bond Financial Services Index -Dec 2026 Fund- Direct Plan - Annual IDCW,ICICI Prudential CRISIL-IBX AAA,Index
153236,ICICI Prudential CRISIL-IBX AAA Bond Financial Services Index -Dec 2026 Fund- Direct Plan - Growth,ICICI Prudential CRISIL-IBX AAA,Index
153412,ICICI Prudential CRISIL-IBX Financial Services 3-6 Months Debt Index Fund - Annual IDCW,ICICI Prudential CRISIL-IBX Financial,Debt
153410,ICICI Prudential CRISIL-IBX Financial Services 3-6 Months Debt Index Fund - Direct Plan - Annual IDCW,ICICI Prudential CRISIL-IBX Financial,Debt
153411,ICICI Prudential CRISIL-IBX Financial Services 3-6 Months Debt Index Fund - Direct Plan - Growth,ICICI Prudential CRISIL-IBX Financial,Debt
153409,ICICI Prudential CRISIL-IBX Financial Services 3-6 Months Debt Index Fund - Growth,ICICI Prudential CRISIL-IBX Financial,Debt
149219,ICICI Prudential NASDAQ 100 Index Fund - Direct Plan - Growth,ICICI Prudential NASDAQ 100,Index
149221,ICICI Prudential NASDAQ 100 Index Fund - Direct Plan - IDCW,ICICI Prudential NASDAQ 100,Index
149218,ICICI Prudential NASDAQ 100 Index Fund - Growth,ICICI Prudential NASDAQ 100,Index
149220,ICICI Prudential NASDAQ 100 Index Fund - IDCW,ICICI Prudential NASDAQ 100,Index
150452,ICICI Prudential Nifty 200 Momentum 30 Index Fund - Direct Plan - Growth,ICICI Prudential Nifty 200,Index
150453,ICICI Prudential Nifty 200 Momentum 30 Index Fund - Direct Plan - IDCW,ICICI Prudential Nifty 200,Index
150454,ICICI Prudential Nifty 200 Momentum 30 Index Fund - Growth,ICICI Prudential Nifty 200,Index
150451,ICICI Prudential Nifty 200 Momentum 30 Index Fund - IDCW,ICICI Prudential Nifty 200,Index
101349,ICICI Prudential Nifty 50 Index Fund - Cumulative Option,ICICI Prudential Nifty 50,Index
120620,ICICI Prudential Nifty 50 Index Fund - Direct Plan Cumulative Option,ICICI Prudential Nifty 50,Index
135391,ICICI Prudential Nifty 50 Index Fund - Direct Plan IDCW Option,ICICI Prudential Nifty 50,Index
135390,ICICI Prudential Nifty 50 Index Fund - IDCW Option,ICICI Prudential Nifty 50,Index
153161,ICICI Prudential Nifty 500 Index Fund - Direct Plan - Growth,ICICI Prudential Nifty 500,Index
153159,ICICI Prudential Nifty 500 Index Fund - Direct Plan - IDCW,ICICI Prudential Nifty 500,Index
153162,ICICI Prudential Nifty 500 Index Fund - Growth,ICICI Prudential Nifty 500,Index
153160,ICICI Prudential Nifty 500 Index Fund - IDCW,ICICI Prudential Nifty 500,Index
150643,ICICI Prudential Nifty Auto Index Fund - Direct Plan - Growth,ICICI Prudential Nifty Auto,Index
150644,ICICI Prudential Nifty Auto Index Fund - Direct Plan - IDCW,ICICI Prudential Nifty Auto,Index
150645,ICICI Prudential Nifty Auto Index Fund - Growth,ICICI Prudential Nifty Auto,Index
150646,ICICI Prudential Nifty Auto Index Fund - IDCW,ICICI Prudential Nifty Auto,Index
149858,ICICI Prudential Nifty Bank Index Fund - Direct Plan Growth,ICICI Prudential Nifty Bank,Index
149861,ICICI Prudential Nifty Bank Index Fund - Direct Plan IDCW,ICICI Prudential Nifty Bank,Index
149859,ICICI Prudential Nifty Bank Index Fund - Growth,ICICI Prudential Nifty Bank,Index
149860,ICICI Prudential Nifty Bank Index Fund - IDCW,ICICI Prudential Nifty Bank,Index
150734,ICICI Prudential Nifty G-Sec Dec 2030 Index Fund - Annual IDCW,ICICI Prudential Nifty G-Sec,Index
150735,ICICI Prudential Nifty G-Sec Dec 2030 Index Fund - Direct Plan - Annual IDCW,ICICI Prudential Nifty G-Sec,Index
150733,ICICI Prudential Nifty G-Sec Dec 2030 Index Fund - Direct Plan - Growth,ICICI Prudential Nifty G-Sec,Index
150732,ICICI Prudential Nifty G-Sec Dec 2030 Index Fund - Growth,ICICI Prudential Nifty G-Sec,Index
150468,ICICI Prudential Nifty IT Index Fund - Direct Plan - Growth,ICICI Prudential Nifty IT,Index
150469,ICICI Prudential Nifty IT Index Fund - Direct Plan - IDCW,ICICI Prudential Nifty IT,Index
150466,ICICI Prudential Nifty IT Index Fund - Growth,ICICI Prudential Nifty IT,Index
150467,ICICI Prudential Nifty IT Index Fund - IDCW,ICICI Prudential Nifty IT,Index
152482,ICICI Prudential Nifty LargeMidcap 250 Index Fund - Direct Plan - Growth,ICICI Prudential Nifty LargeMidcap,Index
152483,ICICI Prudential Nifty LargeMidcap 250 Index Fund - Direct Plan - IDCW,ICICI Prudential Nifty LargeMidcap,Index
152481,ICICI Prudential Nifty LargeMidcap 250 Index Fund - Growth,ICICI Prudential Nifty LargeMidcap,Index
152484,ICICI Prudential Nifty LargeMidcap 250 Index Fund - IDCW,ICICI Prudential Nifty LargeMidcap,Index
149389,ICICI Prudential Nifty Midcap 150 Index Fund - Direct Plan - Growth,ICICI Prudential Nifty Midcap,Index
149391,ICICI Prudential Nifty Midcap 150 Index Fund - Direct Plan - IDCW,ICICI Prudential Nifty Midcap,Index
149390,ICICI Prudential Nifty Midcap 150 Index Fund - Growth,ICICI Prudential Nifty Midcap,Index
149388,ICICI Prudential Nifty Midcap 150 Index Fund - IDCW,ICICI Prudential Nifty Midcap,Index
120684,ICICI Prudential Nifty Next 50 Index Fund - Direct Plan -  Growth,ICICI Prudential Nifty Next,Index
120683,ICICI Prudential Nifty Next 50 Index Fund - Direct Plan -  IDCW,ICICI Prudential Nifty Next,Index
112957,ICICI Prudential Nifty Next 50 Index Fund - Growth,ICICI Prudential Nifty Next,Index
112958,ICICI Prudential Nifty Next 50 Index Fund -IDCW,ICICI Prudential Nifty Next,Index
150930,ICICI Prudential Nifty Pharma Index Fund - Direct Plan - Growth,ICICI Prudential Nifty Pharma,Index
150928,ICICI Prudential Nifty Pharma Index Fund - Direct Plan - IDCW,ICICI Prudential Nifty Pharma,Index
150929,ICICI Prudential Nifty Pharma Index Fund - Growth,ICICI Prudential Nifty Pharma,Index
150931,ICICI Prudential Nifty Pharma Index Fund - IDCW,ICICI Prudential Nifty Pharma,Index
153679,ICICI Prudential Nifty Private Bank Index Fund - Direct Plan - Growth,ICICI Prudential Nifty Private,Index
153676,ICICI Prudential Nifty Private Bank Index Fund - Growth,ICICI Prudential Nifty Private,Index
149224,ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund - Annual - IDCW,ICICI Prudential Nifty PSU,Index
149227,ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund - Direct Plan Annual - IDCW,ICICI Prudential Nifty PSU,Index
149210,ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund - Direct Plan Growth,ICICI Prudential Nifty PSU,Index
149226,ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund - Direct Plan Quarterly - IDCW,ICICI Prudential Nifty PSU,Index
149225,ICICI Prudential Nifty PSU Bond Plus SDL Sep 2027 40:60 Index Fund - Direct Plan Weekly - IDCW,ICICI Prudential Nifty PSU,Index
150731,ICICI Prudential Nifty SDL Dec 2028 Index Fund - Annual IDCW,ICICI Prudential Nifty SDL,Index
150730,ICICI Prudential Nifty SDL Dec 2028 Index Fund - Direct Plan - Annual IDCW,ICICI Prudential Nifty SDL,Index
150729,ICICI Prudential Nifty SDL Dec 2028 Index Fund - Direct Plan - Growth,ICICI Prudential Nifty SDL,Index
150728,ICICI Prudential Nifty SDL Dec 2028 Index Fund - Growth,ICICI Prudential Nifty SDL,Index
151209,ICICI Prudential Nifty SDL Sep 2026 Index Fund - Annual IDCW,ICICI Prudential Nifty SDL,Index
149283,ICICI Prudential Nifty Smallcap 250 Index Fund - Direct Plan - Growth,ICICI Prudential Nifty Smallcap,Index
149284,ICICI Prudential Nifty Smallcap 250 Index Fund - Direct Plan - IDCW,ICICI Prudential Nifty Smallcap,Index
149281,ICICI Prudential Nifty Smallcap 250 Index Fund - Growth,ICICI Prudential Nifty Smallcap,Index
149282,ICICI Prudential Nifty Smallcap 250 Index Fund - IDCW,ICICI Prudential Nifty Smallcap,Index
153614,ICICI Prudential Nifty Top 15 Equal Weight Index Fund - Direct Plan - Growth,ICICI Prudential Nifty Top,Index
153616,ICICI Prudential Nifty Top 15 Equal Weight Index Fund - Direct Plan - IDCW,ICICI Prudential Nifty Top,Index
153613,ICICI Prudential Nifty Top 15 Equal Weight Index Fund - Growth,ICICI Prudential Nifty Top,Index
153615,ICICI Prudential Nifty Top 15 Equal Weight Index Fund - IDCW,ICICI Prudential Nifty Top,Index
153546,ICICI Prudential Nifty200 Quality 30 Index Fund - Direct Plan - Growth,ICICI Prudential Nifty200 Quality,Index
153547,ICICI Prudential Nifty200 Quality 30 Index Fund - Direct Plan - IDCW,ICICI Prudential Nifty200 Quality,Index
153544,ICICI Prudential Nifty200 Quality 30 Index Fund - Growth,ICICI Prudential Nifty200 Quality,Index
153545,ICICI Prudential Nifty200 Quality 30 Index Fund - IDCW,ICICI Prudential Nifty200 Quality,Index
152936,ICICI Prudential Nifty200 Value 30 Index Fund - Direct Plan - Growth,ICICI Prudential Nifty200 Value,Index
152933,ICICI Prudential Nifty200 Value 30 Index Fund - Direct Plan - IDCW,ICICI Prudential Nifty200 Value,Index
152934,ICICI Prudential Nifty200 Value 30 Index Fund - Growth,ICICI Prudential Nifty200 Value,Index
152935,ICICI Prudential Nifty200 Value 30 Index Fund - IDCW,ICICI Prudential Nifty200 Value,Index
150639,ICICI Prudential Nifty50 Equal Weight Index Fund- Direct Plan - Growth,ICICI Prudential Nifty50 Equal,Index
150640,ICICI Prudential Nifty50 Equal Weight Index Fund- Direct Plan - IDCW,ICICI Prudential Nifty50 Equal,Index
150637,ICICI Prudential Nifty50 Equal Weight Index Fund- Growth,ICICI Prudential Nifty50 Equal,Index
150638,ICICI Prudential Nifty50 Equal Weight Index Fund- IDCW,ICICI Prudential Nifty50 Equal,Index
152365,ICICI Prudential Nifty50 Value 20 Index Fund - Direct Plan - Growth,ICICI Prudential Nifty50 Value,Index
152367,ICICI Prudential Nifty50 Value 20 Index Fund - Direct Plan - IDCW,ICICI Prudential Nifty50 Value,Index
152366,ICICI Prudential Nifty50 Value 20 Index Fund - Growth,ICICI Prudential Nifty50 Value,Index
152364,ICICI Prudential Nifty50 Value 20 Index Fund - IDCW,ICICI Prudential Nifty50 Value,Index
154340,Invesco India BSE Sensex Index Fund - Direct Plan - Growth,Invesco India BSE Sensex,Index
154342,Invesco India BSE Sensex Index Fund - Regular Plan - Growth,Invesco India BSE Sensex,Index
154343,Invesco India Nifty Bank Index Fund - Direct Plan - Growth,Invesco India Nifty Bank,Index
154344,Invesco India Nifty Bank Index Fund - Regular Plan - Growth,Invesco India Nifty Bank,Index
151593,Invesco India Nifty G-sec Jul 2027 Index Fund - Direct Plan - Growth,Invesco India Nifty G-sec,Index
151592,Invesco India Nifty G-sec Jul 2027 Index Fund - Direct Plan - IDCW Payout,Invesco India Nifty G-sec,Index
151590,Invesco India Nifty G-sec Jul 2027 Index Fund - Regular Plan - Growth,Invesco India Nifty G-sec,Index
151591,Invesco India Nifty G-sec Jul 2027 Index Fund - Regular Plan - IDCW Payout,Invesco India Nifty G-sec,Index
151597,Invesco India Nifty G-sec Sep 2032 Index Fund - Direct Plan - Growth,Invesco India Nifty G-sec,Index
153787,JioBlackRock Nifty 50 Index Fund - Direct Plan - Growth Option,JioBlackRock Nifty 50 Index,Index
153791,JioBlackRock Nifty 8-13 yr G-Sec Index Fund - Direct Plan - Growth Option,JioBlackRock Nifty 8-13 yr,Index
153788,JioBlackRock Nifty Midcap 150 Index Fund - Direct Plan - Growth Option,JioBlackRock Nifty Midcap 150,Index
153789,JioBlackRock Nifty Next 50 Index Fund - Direct Plan - Growth Option,JioBlackRock Nifty Next 50,Index
153790,JioBlackRock Nifty Smallcap 250 Index Fund - Direct Plan - Growth Option,JioBlackRock Nifty Smallcap 250,Index
152038,Kotak  BSE Housing Index Fund - Regular Plan - Growth Option,Kotak BSE Housing Index,Index
152040,Kotak  BSE Housing Index Fund - Regular Plan - IDCW Option,Kotak BSE Housing Index,Index
152039,Kotak BSE Housing Index Fund - Direct Plan - Growth Option,Kotak BSE Housing Index,Index
152037,Kotak BSE Housing Index Fund - Direct Plan - IDCW Option,Kotak BSE Housing Index,Index
152755,Kotak BSE PSU Index Fund - Direct Plan - Growth,Kotak BSE PSU Index,Index
152754,Kotak BSE PSU Index Fund - Direct Plan - IDCW Payout and Reinvestment,Kotak BSE PSU Index,Index
152752,Kotak BSE PSU Index Fund - Regular Plan - Growth,Kotak BSE PSU Index,Index
152753,Kotak BSE PSU Index Fund - Regular Plan - IDCW Payout and Reinvestment,Kotak BSE PSU Index,Index
153284,Kotak BSE Sensex Index Fund - Regular - Growth,Kotak BSE Sensex Index,Index
153285,Kotak BSE Sensex Index Fund - Regular - IDCW,Kotak BSE Sensex Index,Index
153286,Kotak BSE Sensex Index Fund- Direct - Growth,Kotak BSE Sensex Index,Index
153287,Kotak BSE Sensex Index Fund- Direct - IDCW,Kotak BSE Sensex Index,Index
153313,Kotak CRISIL - IBX AAA Bond Financial Services Index Dec 2026 Fund - Direct - Growth,Kotak CRISIL - IBX,Index
153312,Kotak CRISIL - IBX AAA Bond Financial Services Index Dec 2026 Fund - Direct - IDCW,Kotak CRISIL - IBX,Index
153311,Kotak CRISIL - IBX AAA Bond Financial Services Index Dec 2026 Fund - Regular - Growth,Kotak CRISIL - IBX,Index
153310,Kotak CRISIL - IBX AAA Bond Financial Services Index Dec 2026 Fund - Regular - IDCW,Kotak CRISIL - IBX,Index
152869,Kotak CRISIL -IBX AAA Financial Services Index Sep-2027 Fund-DIRECT PLAN-GROWTH Option,Kotak CRISIL -IBX AAA,Index
152868,Kotak CRISIL -IBX AAA Financial Services Index Sep-2027 Fund-DIRECT PLAN-IDCW,Kotak CRISIL -IBX AAA,Index
152866,Kotak CRISIL -IBX AAA Financial Services Index Sep-2027 Fund-REGULAR PLAN-GROWTH,Kotak CRISIL -IBX AAA,Index
152867,Kotak CRISIL-IBX AAA Financial Services Index Sep-2027 Fund-REGULAR PLAN-IDCW,Kotak CRISIL-IBX AAA Financial,Index
153372,Kotak CRISIL-IBX Financial Services 3-6 Months Debt Index Fund-Direct-Growth,Kotak CRISIL-IBX Financial Services,Debt
153373,Kotak CRISIL-IBX Financial Services 3-6 Months Debt Index Fund-Direct-IDCW,Kotak CRISIL-IBX Financial Services,Debt
153375,Kotak CRISIL-IBX Financial Services 3-6 Months Debt Index Fund-Regular-Growth,Kotak CRISIL-IBX Financial Services,Debt
153374,Kotak CRISIL-IBX Financial Services 3-6 Months Debt Index Fund-Regular-IDCW,Kotak CRISIL-IBX Financial Services,Debt
153875,Kotak CRISIL-IBX Financial Services 9 to 12 Months Debt Index Fund - Direct - Growth,Kotak CRISIL-IBX Financial Services,Debt
153146,Kotak Nifty 100 Equal Weight Index Fund - Direct Plan - Growth,Kotak Nifty 100 Equal,Index
153143,Kotak Nifty 100 Equal Weight index Fund - Direct Plan - IDCW Option,Kotak Nifty 100 Equal,Index
153145,Kotak Nifty 100 Equal Weight Index Fund - Regular Plan - Growth,Kotak Nifty 100 Equal,Index
153144,Kotak Nifty 100 Equal Weight Index Fund - Regular Plan - IDCW Option,Kotak Nifty 100 Equal,Index
152663,Kotak NIFTY 100 Low Volatility 30 Index Fund - Direct plan - Growth option,Kotak NIFTY 100 Low,Index
152665,Kotak NIFTY 100 Low Volatility 30 Index Fund - Direct plan - IDCW option,Kotak NIFTY 100 Low,Index
152664,Kotak NIFTY 100 Low Volatility 30 Index Fund - Regular plan - Growth option,Kotak NIFTY 100 Low,Index
152666,Kotak NIFTY 100 Low Volatility 30 Index Fund - Regular plan - IDCW option,Kotak NIFTY 100 Low,Index
151781,Kotak Nifty 200 Momentum 30 Index Fund - Direct Plan - Growth Option,Kotak Nifty 200 Momentum,Index
151782,Kotak Nifty 200 Momentum 30 Index Fund - Direct Plan - IDCW Payout,Kotak Nifty 200 Momentum,Index
151783,Kotak Nifty 200 Momentum 30 Index Fund - Regular Plan - Growth Option,Kotak Nifty 200 Momentum,Index
151780,Kotak Nifty 200 Momentum 30 Index Fund - Regular Plan - IDCW Payout,Kotak Nifty 200 Momentum,Index
153660,KOTAK NIFTY 200 QUALITY 30 INDEX FUND - DIRECT PLAN - GROWTH,KOTAK NIFTY 200 QUALITY,Index
153658,KOTAK NIFTY 200 QUALITY 30 INDEX FUND - DIRECT PLAN - IDCW - PAYOUT AND REINVESTMENT,KOTAK NIFTY 200 QUALITY,Index
153659,KOTAK NIFTY 200 QUALITY 30 INDEX FUND - REGULAR PLAN - GROWTH,KOTAK NIFTY 200 QUALITY,Index
153661,KOTAK NIFTY 200 QUALITY 30 INDEX FUND - REGULAR PLAN - IDCW - PAYOUT AND REINVESTMENT,KOTAK NIFTY 200 QUALITY,Index
153150,Kotak Nifty 50 Equal Weight Index Fund - Direct Plan - Growth,Kotak Nifty 50 Equal,Index
153147,Kotak Nifty 50 Equal Weight Index Fund - Direct Plan - IDCW Option,Kotak Nifty 50 Equal,Index
153148,Kotak Nifty 50 Equal Weight Index Fund - Regular Plan - Growth,Kotak Nifty 50 Equal,Index
153149,Kotak Nifty 50 Equal Weight Index Fund - Regular Plan - IDCW Option,Kotak Nifty 50 Equal,Index
148978,Kotak Nifty 50 Index Fund - Direct Plan-Growth,Kotak Nifty 50 Index,Index
148976,Kotak Nifty 50 Index Fund - Direct Plan-IDCW Payout,Kotak Nifty 50 Index,Index
148974,Kotak Nifty 50 Index Fund - Regular Plan-Growth,Kotak Nifty 50 Index,Index
148979,Kotak Nifty 50 Index Fund - Regular Plan-IDCW Payout,Kotak Nifty 50 Index,Index
153680,Kotak Nifty AAA Bond Financial Services Mar 2028 Index Fund - Direct Plan - Growth,Kotak Nifty AAA Bond,Index
153681,Kotak Nifty AAA Bond Financial Services Mar 2028 Index Fund - Direct Plan - IDCW - Payout & Reinvestment,Kotak Nifty AAA Bond,Index
153683,Kotak Nifty AAA Bond Financial Services Mar 2028 Index Fund - Regular Plan - Growth,Kotak Nifty AAA Bond,Index
153682,Kotak Nifty AAA Bond Financial Services Mar 2028 Index Fund - Regular Plan - IDCW - Payout & Reinvestment,Kotak Nifty AAA Bond,Index
153781,Kotak Nifty Alpha 50 Index Fund - Direct Plan - Growth,Kotak Nifty Alpha 50,Index
153782,Kotak Nifty Alpha 50 Index Fund - Direct Plan - IDCW - Payout & Reinvestment,Kotak Nifty Alpha 50,Index
153784,Kotak Nifty Alpha 50 Index Fund - Regular Plan - Growth,Kotak Nifty Alpha 50,Index
153783,Kotak Nifty Alpha 50 Index Fund - Regular Plan - IDCW - Payout & Reinvestment,Kotak Nifty Alpha 50,Index
153353,Kotak Nifty Commodities Index Fund-Direct Growth,Kotak Nifty Commodities Index,Index
153354,KOTAK NIFTY COMMODITIES INDEX FUND-DIRECT-IDCW-PAYOUT & REINVESTMENT,KOTAK NIFTY COMMODITIES INDEX,Index
153351,KOTAK NIFTY COMMODITIES INDEX FUND-REGULAR GROWTH,KOTAK NIFTY COMMODITIES INDEX,Index
153352,KOTAK NIFTY COMMODITIES INDEX FUND-REGULAR-IDCW-PAYOUT & REINVESTMENT,KOTAK NIFTY COMMODITIES INDEX,Index
151911,Kotak Nifty Financial Services Ex-Bank Index Fund - Direct Plan - Growth option,Kotak Nifty Financial Services,Index
151912,Kotak Nifty Financial Services Ex-Bank Index Fund - Direct Plan - IDCW option,Kotak Nifty Financial Services,Index
151909,Kotak Nifty Financial Services Ex-Bank Index Fund - Regular Plan - Growth option,Kotak Nifty Financial Services,Index
151910,Kotak Nifty Financial Services Ex-Bank Index Fund - Regular Plan - IDCW option,Kotak Nifty Financial Services,Index
152098,Kotak Nifty G-Sec July 2033 Index Fund - Direct Plan - Growth,Kotak Nifty G-Sec July,Index
152099,Kotak Nifty G-Sec July 2033 Index Fund - Direct Plan - IDCW Payout,Kotak Nifty G-Sec July,Index
152100,Kotak Nifty G-Sec July 2033 Index Fund - Regular Plan - Growth,Kotak Nifty G-Sec July,Index
152101,Kotak Nifty G-Sec July 2033 Index Fund - Regular Plan - IDCW Payout,Kotak Nifty G-Sec July,Index
152873,Kotak Nifty India Tourism Index Fund-Direct Plan-IDCW Option,Kotak Nifty India Tourism,Index
152870,Kotak Nifty India Tourism Index Fund-Direct-Growth Option,Kotak Nifty India Tourism,Index
152872,Kotak Nifty India Tourism Index Fund-Regular plan-Growth,Kotak Nifty India Tourism,Index
152871,Kotak Nifty India Tourism Index Fund-Regular Plan-IDCW Option,Kotak Nifty India Tourism,Index
153401,KOTAK NIFTY MIDCAP 150 INDEX FUND-DIRECT PLAN-GROWTH,KOTAK NIFTY MIDCAP 150,Index
153402,KOTAK NIFTY MIDCAP 150 INDEX FUND-DIRECT PLAN-IDCW-PAYOUT AND REINVESTMENT,KOTAK NIFTY MIDCAP 150,Index
153399,KOTAK NIFTY MIDCAP 150 INDEX FUND-REGULAR PLAN-GROWTH,KOTAK NIFTY MIDCAP 150,Index
153400,KOTAK NIFTY MIDCAP 150 INDEX FUND-REGULAR PLAN-IDCW PAYOUT AND REINVESTMENT,KOTAK NIFTY MIDCAP 150,Index
152916,Kotak Nifty Midcap 150 Momentum 50 Index Fund-Direct Plan-Growth,Kotak Nifty Midcap 150,Index
152917,Kotak Nifty Midcap 150 Momentum 50 Index Fund-Direct Plan-IDCW option,Kotak Nifty Midcap 150,Index
152918,Kotak Nifty Midcap 150 Momentum 50 Index Fund-Regular Plan-Growth,Kotak Nifty Midcap 150,Index
152919,Kotak Nifty Midcap 150 Momentum 50 Index Fund-Regular plan-IDCW option,Kotak Nifty Midcap 150,Index
152767,KOTAK NIFTY MIDCAP 50 INDEX FUND-DIRECT PLAN- GROWTH,KOTAK NIFTY MIDCAP 50,Index
152768,KOTAK NIFTY MIDCAP 50 INDEX FUND-DIRECT PLAN-IDCW PAYOUT AND REINVESTMENT,KOTAK NIFTY MIDCAP 50,Index
152765,KOTAK NIFTY MIDCAP 50 INDEX FUND-REGULAR PLAN-GROWTH,KOTAK NIFTY MIDCAP 50,Index
152766,KOTAK NIFTY MIDCAP 50 INDEX FUND-REGULAR PLAN-IDCW PAYOUT AND REINVESTMENT,KOTAK NIFTY MIDCAP 50,Index
148745,Kotak Nifty Next 50 Index Fund - Direct Plan - Growth Option,Kotak Nifty Next 50,Index
148746,Kotak Nifty Next 50 Index Fund - Direct Plan -Payout of Income Distribution cum capital withdrawal option,Kotak Nifty Next 50,Index
